data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29,data30,data31,data32,data33,data34,data35,data36,data37,data38,data39,data40,data41,data42,data43,data44,data45,data46,data47,data48,data49,data50,data51,data52,data53,data54,data55,data56,data57,data58,data59,data60,data61,data62,data63,data64,data65,data66,data67,data68,data69,data70,data71,data72,data73,data74,data75,data76,data77,data78,data79,data80,data81,data82,data83,data84,data85,data86,data87,data88,data89,data90,data91,data92,data93,data94,data95,data96,data97,data98,data99,data100,data101,data102,data103,data104,data105,data106,data107,data108,data109,data110,data111,data112,data113,data114,data115,data116,data117,data118,data119,data120,data121,data122,data123,data124,data125,data126,data127,data128,data129,data130,data131,data132,data133,data134,data135,data136,data137,data138,data139,data140,data141,data142,data143,data144,data145,data146,data147,data148,data149,data150,data151,data152,data153,data154,data155,data156,data157,data158,data159,data160,data161,data162,data163,data164,data165,data166,data167,data168,data169,data170,data171,data172,data173,data174,data175,data176,data177,data178,data179,data180,data181,data182,data183,data184,data185,data186,data187,data188,data189,data190,data191,data192,data193,data194,data195,data196,data197,data198,data199,data200,Results
83,78,101,92,89,136,173,167,174,219,226,270,291,319,355,403,462,528,617,770,952,1122,1399,1648,1880,2129,2461,2730,3005,3366,3672,3999,4454,4875,5309,5851,6278,6690,7045,7492,7846,8212,8707,9160,9645,10305,10850,11413,12100,12612,13110,13560,14084,14495,14887,15355,15710,16035,16407,16670,16894,17077,17259,17385,17510,17675,17819,17972,18181,18365,18576,18866,19124,19403,19704,20077,20406,20780,21218,21565,21922,22394,22767,23162,23650,24040,24466,24886,25405,25821,26246,26755,27203,27631,28153,28582,29011,29550,29983,30413,30827,31346,31758,32168,32644,33012,33383,33815,34163,34494,34831,35233,35530,35801,36133,36383,36632,36917,37107,37307,37525,37687,37838,37986,38135,38246,38347,38444,38501,38549,38584,38598,38599,38590,38568,38540,38489,38407,38322,38228,38085,37951,37800,37591,37400,37180,36862,36591,36269,35907,35390,34874,34327,33538,32789,31969,30825,29825,28736,27255,25983,24594,23133,21179,19545,17828,15625,13812,12006,9824,8193,6829,5660,4416,3579,2871,2115,1623,1225,786,521,306,121,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
57,72,74,79,83,89,88,91,98,106,113,123,136,158,178,199,230,262,314,404,507,637,828,1000,1181,1367,1646,1877,2124,2476,2753,3055,3467,3781,4160,4634,5058,5490,5917,6403,6776,7122,7568,7910,8272,8778,9246,9742,10398,10957,11466,11972,12582,13043,13505,14044,14453,14815,15277,15590,15880,16138,16409,16587,16725,16875,16994,17130,17285,17437,17587,17783,17971,18176,18397,18713,18973,19257,19645,19991,20319,20748,21096,21448,21908,22293,22693,23110,23645,24083,24520,25082,25533,25987,26552,27015,27485,28077,28556,29036,29511,30109,30597,31067,31631,32077,32514,33025,33411,33789,34176,34637,34970,35293,35676,35967,36251,36602,36867,37091,37365,37584,37768,37939,38128,38276,38395,38538,38635,38722,38800,38840,38869,38885,38883,38863,38829,38776,38706,38623,38493,38385,38278,38076,37873,37653,37342,37050,36764,36363,35838,35320,34757,33928,33178,32324,31154,30105,28981,27447,26113,24681,23159,21135,19443,17679,15400,13530,11654,9379,7842,6523,5389,4192,3371,2670,1955,1488,1079,677,446,255,91,30,10,32,31,39,37,36,21,35,23,10,5,4,0,0,1,0,g
47,53,59,60,70,93,100,109,130,158,190,224,263,314,366,418,488,562,650,797,943,1123,1379,1606,1843,2083,2391,2649,2920,3284,3596,3924,4380,4786,5225,5793,6250,6668,7047,7490,7833,8194,8705,9150,9617,10259,10785,11346,11993,12499,12970,13384,13884,14288,14656,15096,15447,15742,16075,16302,16468,16585,16684,16756,16824,16935,17053,17184,17363,17535,17717,17970,18205,18458,18743,19144,19522,19878,20345,20719,21110,21587,21996,22400,22937,23374,23838,24277,24836,25286,25733,26304,26751,27199,27768,28222,28686,29265,29719,30165,30613,31152,31573,31982,32488,32879,33259,33724,34083,34431,34766,35172,35481,35798,36171,36441,36694,37020,37222,37438,37674,37834,38005,38155,38347,38490,38581,38686,38765,38807,38856,38868,38871,38863,38850,38820,38768,38678,38590,38486,38329,38206,38069,37842,37638,37393,37060,36761,36413,36018,35477,34963,34415,33610,32862,32032,30872,29871,28773,27280,25988,24590,23110,21178,19532,17824,15611,13784,11951,9680,8093,6748,5583,4360,3521,2801,2063,1584,1171,744,468,257,80,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
58,68,79,92,102,111,123,129,148,163,179,197,235,259,276,297,345,387,465,584,717,865,1076,1248,1431,1629,1902,2143,2408,2764,3068,3384,3810,4180,4583,5117,5555,5978,6382,6853,7214,7564,8005,8380,8789,9379,9897,10432,11105,11641,12125,12617,13196,13631,14065,14533,14894,15246,15654,15945,16207,16423,16657,16805,16923,17080,17211,17346,17535,17686,17878,18133,18361,18601,18874,19220,19530,19863,20293,20658,21028,21504,21872,22249,22744,23162,23574,23987,24515,24950,25385,25932,26359,26822,27364,27805,28257,28822,29281,29733,30174,30727,31166,31588,32100,32499,32890,33371,33746,34110,34460,34886,35214,35520,35884,36163,36431,36744,36977,37202,37457,37646,37829,38002,38200,38352,38486,38579,38667,38726,38815,38825,38855,38845,38834,38803,38775,38709,38615,38524,38383,38247,38100,37885,37686,37464,37147,36850,36532,36165,35617,35112,34538,33726,32981,32148,30992,29973,28872,27678,26051,24644,23163,21183,19510,17786,15547,13714,11905,9675,8090,6741,5579,4355,3526,2806,2079,1587,1174,749,478,271,98,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
88,100,99,94,101,121,148,151,152,155,176,206,213,245,262,299,334,369,449,533,623,752,944,1126,1324,1531,1801,2027,2280,2621,2907,3209,3603,3938,4313,4830,5300,5732,6159,6647,7003,7352,7797,8150,8557,9091,9579,10100,10765,11299,11831,12310,12883,13312,13729,14229,14612,14968,15385,15696,15988,16248,16526,16715,16881,17071,17227,17387,17595,17766,17945,18182,18387,18635,18882,19215,19508,19793,20205,20535,20885,21311,21657,22005,22481,22871,23273,23694,24211,24636,25099,25644,26102,26534,27087,27536,27993,28570,29033,29484,29947,30501,30946,31402,31909,32316,32731,33196,33567,33925,34275,34692,35009,35313,35707,35974,36244,36547,36791,37011,37253,37436,37613,37783,37976,38127,38235,38360,38444,38509,38582,38611,38638,38634,38625,38613,38585,38524,38452,38370,38245,38120,37980,37775,37584,37369,37061,36771,36447,36087,35569,35079,34529,33713,32972,32137,30978,29945,28850,27331,26024,24614,23098,21104,19446,17686,15408,13555,11703,9442,7890,6570,5432,4224,3403,2694,1971,1503,1114,687,435,236,83,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,g
84,86,95,105,101,107,111,118,126,137,152,171,194,219,245,273,321,368,437,561,691,843,1074,1273,1489,1712,1992,2231,2512,2887,3181,3500,3921,4297,4720,5256,5711,6140,6533,7001,7325,7663,8095,8473,8892,9487,10002,10555,11228,11749,12262,12734,13300,13729,14132,14630,14991,15338,15741,16032,16309,16541,16800,16972,17156,17348,17546,17713,17963,18163,18393,18657,18894,19140,19407,19766,20073,20396,20821,21177,21532,21970,22327,22697,23174,23572,23975,24388,24909,25330,25753,26279,26699,27127,27662,28093,28530,29075,29511,29963,30408,30949,31376,31777,32267,32662,33021,33463,33827,34171,34526,34901,35210,35485,35840,36091,36341,36628,36855,37052,37282,37450,37613,37757,37926,38045,38169,38276,38345,38405,38448,38477,38487,38480,38473,38446,38405,38331,38255,38187,38041,37942,37780,37582,37386,37184,36884,36600,36263,35888,35349,34861,34307,33516,32769,31955,30806,29797,28703,27215,25921,24531,23054,21104,19465,17756,15543,13735,11922,9719,8115,6761,5598,4369,3534,2812,2085,1622,1219,816,540,341,170,84,60,63,41,26,10,7,11,5,0,0,0,0,0,0,0,0,g
84,80,88,102,107,110,125,128,146,149,177,187,208,231,259,282,327,370,425,523,632,760,965,1147,1350,1560,1834,2069,2319,2661,2952,3255,3651,4012,4399,4935,5390,5836,6249,6742,7082,7435,7854,8230,8629,9184,9690,10212,10903,11434,11965,12468,13057,13486,13891,14397,14775,15132,15547,15844,16111,16324,16539,16643,16730,16809,16890,16970,17097,17218,17355,17562,17766,17987,18239,18579,18888,19224,19680,20055,20451,20948,21345,21745,22252,22681,23118,23566,24123,24570,25018,25575,26023,26465,27022,27469,27914,28480,28945,29396,29848,30403,30835,31257,31779,32185,32576,33053,33425,33792,34155,34591,34927,35235,35605,35881,36164,36474,36728,36945,37206,37392,37582,37743,37953,38074,38218,38342,38419,38505,38552,38582,38603,38635,38605,38579,38537,38472,38413,38328,38183,38057,37910,37676,37471,37240,36922,36630,36282,35916,35376,34899,34334,33510,32784,31969,30813,29808,28691,27184,25871,24463,22951,20945,19259,17510,15263,13409,11549,9293,7761,6461,5331,4148,3333,2638,1925,1465,1069,659,408,210,52,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,g
31,39,49,61,69,88,112,143,158,163,171,195,219,239,260,291,335,389,454,575,699,828,1047,1234,1428,1658,1936,2171,2425,2772,3060,3361,3755,4101,4491,5004,5450,5871,6286,6747,7087,7429,7863,8240,8654,9244,9751,10293,10982,11535,12067,12579,13167,13610,14051,14573,14957,15324,15767,16098,16380,16651,16899,17060,17200,17360,17489,17635,17843,18017,18208,18472,18703,18954,19222,19584,19903,20241,20686,21050,21420,21894,22270,22661,23170,23569,23983,24390,24919,25328,25757,26273,26704,27107,27613,28067,28474,29008,29429,29857,30285,30812,31223,31617,32113,32482,32852,33293,33644,33995,34323,34732,35038,35336,35689,35954,36219,36521,36739,36964,37216,37422,37589,37760,37954,38081,38208,38352,38432,38481,38546,38562,38600,38587,38566,38539,38498,38436,38346,38246,38097,37958,37803,37579,37368,37143,36826,36533,36199,35817,35271,34769,34194,33385,32641,31811,30654,29633,28537,27045,25739,24331,22818,20829,19150,17402,15142,13313,11445,9209,7695,6442,5314,4152,3342,2654,1945,1490,1083,675,417,222,96,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
23,22,28,37,43,53,64,72,86,111,128,160,172,222,267,317,429,512,645,797,936,1083,1264,1431,1623,1840,2150,2418,2705,3091,3424,3769,4235,4622,5030,5550,5960,6354,6726,7164,7505,7860,8341,8770,9238,9865,10396,10927,11618,12157,12682,13175,13757,14207,14616,15083,15451,15797,16199,16495,16752,16971,17175,17316,17414,17549,17656,17780,17996,18163,18359,18633,18872,19142,19418,19798,20122,20479,20931,21300,21679,22159,22556,22976,23479,23894,24333,24751,25306,25719,26147,26680,27107,27522,28069,28495,28925,29465,29885,30312,30730,31237,31629,32022,32481,32846,33204,33652,33998,34338,34662,35049,35342,35628,35961,36217,36460,36747,36971,37179,37415,37586,37742,37897,38076,38206,38313,38428,38501,38552,38616,38618,38615,38603,38600,38572,38512,38431,38355,38274,38139,37999,37852,37620,37430,37202,36884,36598,36275,35891,35347,34847,34286,33464,32719,31886,30737,29726,28635,27448,25846,24456,22978,21028,19387,17685,15473,13675,11865,9641,8054,6727,5570,4345,3528,2810,2068,1598,1182,756,488,277,98,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
40,47,65,73,95,99,116,126,146,172,184,202,227,252,290,323,367,410,469,566,671,800,1018,1210,1413,1636,1914,2165,2420,2753,3039,3359,3766,4113,4516,5070,5530,5973,6398,6870,7228,7564,7996,8368,8776,9351,9852,10380,11053,11578,12093,12565,13116,13534,13937,14427,14805,15167,15589,15890,16158,16380,16598,16730,16843,16973,17082,17198,17363,17509,17683,17928,18147,18397,18641,18979,19295,19636,20059,20447,20803,21301,21668,22069,22570,23001,23426,23865,24423,24863,25299,25840,26270,26713,27266,27714,28157,28730,29184,29650,30091,30648,31077,31491,32002,32401,32794,33266,33636,33989,34360,34778,35121,35435,35803,36093,36367,36679,36929,37149,37400,37586,37776,37937,38140,38274,38384,38514,38595,38663,38723,38751,38767,38765,38755,38736,38700,38629,38558,38469,38329,38200,38056,37844,37646,37428,37113,36839,36520,36148,35618,35099,34530,33704,32945,32121,30954,29921,28816,27298,25978,24583,23085,21087,19427,17691,15436,13581,11724,9472,7907,6586,5449,4241,3416,2726,2001,1523,1117,707,441,239,82,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
72,64,70,76,80,99,128,134,153,189,216,254,273,343,387,429,486,540,604,715,821,967,1197,1409,1639,1904,2214,2458,2701,3046,3335,3648,4067,4441,4851,5411,5883,6323,6759,7220,7562,7907,8381,8787,9243,9849,10378,10904,11575,12092,12596,13044,13552,13926,14303,14763,15124,15464,15855,16137,16392,16606,16830,16984,17133,17321,17487,17661,17900,18095,18290,18540,18767,19018,19287,19654,19955,20298,20704,21047,21385,21815,22167,22539,22994,23406,23798,24199,24718,25129,25555,26057,26459,26890,27410,27840,28278,28823,29260,29695,30126,30675,31107,31513,32013,32391,32792,33257,33611,33958,34290,34687,35042,35318,35694,35954,36215,36521,36733,36955,37195,37357,37531,37687,37874,38008,38143,38249,38337,38397,38447,38472,38477,38483,38474,38453,38418,38347,38276,38183,38048,37914,37763,37561,37372,37155,36841,36553,36226,35861,35348,34860,34313,33516,32774,31961,30826,29813,28730,27540,25941,24554,23072,21140,19495,17774,15545,13722,11905,9638,8057,6728,5571,4341,3512,2790,2050,1577,1158,728,471,265,88,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
204,239,282,325,345,364,399,403,412,409,403,381,368,330,317,291,273,284,278,287,288,297,326,355,400,455,560,680,837,1074,1279,1489,1779,2064,2399,2857,3224,3573,3918,4367,4768,5196,5763,6201,6635,7194,7624,8069,8627,9058,9518,10020,10703,11266,11836,12526,13046,13541,14147,14574,14992,15352,15775,16089,16398,16755,17004,17205,17423,17582,17740,17941,18125,18314,18529,18839,19110,19396,19786,20076,20394,20808,21189,21603,22088,22493,22896,23309,23808,24238,24619,25114,25548,25966,26522,26961,27401,27940,28360,28789,29221,29761,30201,30644,31191,31626,32050,32573,32975,33360,33731,34185,34543,34888,35309,35624,35923,36269,36543,36791,37088,37306,37509,37701,37915,38092,38220,38376,38495,38568,38649,38712,38777,38834,38859,38858,38829,38798,38729,38653,38544,38432,38300,38110,37932,37726,37407,37109,36778,36380,35826,35315,34734,33905,33136,32263,31044,29972,28811,27242,25854,24381,22815,20735,18986,17181,14832,12903,11001,8808,7360,6106,5032,3880,3107,2447,1775,1322,934,548,309,138,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,b
249,246,229,223,204,187,172,169,155,128,110,105,103,112,120,152,198,256,316,423,543,662,848,1006,1211,1419,1738,2008,2320,2705,3025,3353,3762,4116,4491,4997,5429,5865,6297,6814,7210,7581,8026,8390,8790,9351,9839,10354,11013,11544,12067,12577,13179,13665,14125,14637,14995,15353,15764,16073,16354,16665,16915,17042,17179,17336,17390,17514,17636,17722,17842,18053,18216,18397,18612,18896,19156,19463,19853,20189,20536,20993,21354,21725,22209,22614,23026,23463,24004,24436,24878,25422,25880,26325,26903,27339,27776,28351,28822,29280,29721,30307,30764,31187,31726,32154,32552,33038,33415,33789,34155,34590,34914,35225,35601,35891,36165,36488,36739,36974,37241,37435,37614,37787,37983,38126,38256,38405,38506,38608,38703,38771,38816,38858,38843,38810,38814,38755,38707,38606,38474,38362,38218,37985,37829,37603,37286,36991,36659,36280,35733,35240,34658,33822,33063,32205,31024,29993,28876,27341,26002,24569,23055,21033,19336,17569,15272,13403,11536,9312,7785,6497,5367,4175,3363,2667,1952,1482,1086,683,424,237,78,15,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
54,66,77,84,92,88,103,119,122,150,146,160,160,159,153,151,168,190,242,316,385,459,551,622,688,780,918,1081,1244,1475,1700,1956,2311,2620,2946,3387,3741,4108,4512,5029,5455,5882,6387,6769,7146,7603,7982,8368,8896,9363,9854,10372,11046,11583,12129,12772,13257,13706,14229,14620,14988,15336,15745,16037,16303,16572,16732,16852,16972,17062,17149,17278,17392,17533,17700,17955,18187,18432,18753,19043,19356,19803,20158,20563,21053,21438,21861,22265,22802,23227,23676,24232,24687,25134,25712,26157,26598,27149,27591,28030,28488,29062,29526,29983,30552,30993,31433,31961,32367,32767,33161,33648,34025,34400,34824,35171,35485,35862,36129,36398,36710,36958,37204,37421,37640,37810,37950,38118,38240,38328,38441,38523,38569,38619,38633,38631,38609,38553,38491,38430,38329,38216,38089,37902,37719,37501,37180,36892,36562,36186,35646,35150,34594,33777,33011,32136,30926,29857,28704,27138,25778,24309,22748,20692,18964,17183,14885,12983,11078,8880,7409,6158,5085,3930,3140,2501,1817,1364,980,580,338,163,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f
323,342,342,345,344,353,367,363,361,354,350,368,364,366,377,396,418,449,479,535,605,690,819,946,1094,1267,1506,1735,1997,2362,2673,2986,3380,3707,4054,4531,4943,5374,5809,6331,6731,7111,7610,7994,8405,8959,9448,9983,10665,11266,11883,12432,13146,13614,14076,14598,15011,15367,15827,16174,16528,16839,17128,17323,17470,17627,17747,17864,18034,18184,18358,18622,18831,19046,19293,19607,19872,20168,20574,20944,21290,21749,22100,22474,22948,23347,23739,24137,24677,25102,25543,26073,26507,26949,27482,27914,28358,28911,29366,29806,30242,30783,31209,31621,32118,32501,32885,33350,33709,34061,34400,34804,35095,35379,35718,35976,36229,36523,36764,37001,37274,37440,37593,37773,37896,38041,38153,38281,38380,38429,38500,38538,38542,38543,38514,38543,38482,38449,38355,38267,38127,37988,37849,37618,37414,37176,36877,36610,36269,35913,35367,34880,34319,33513,32772,31944,30803,29791,28714,27234,25928,24523,23053,21063,19399,17659,15395,13570,11760,9528,7964,6630,5499,4294,3458,2748,2011,1535,1130,713,449,248,78,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,b
32,37,44,50,58,93,111,129,130,151,160,173,186,218,235,265,309,339,398,490,594,728,931,1113,1295,1500,1746,1963,2205,2537,2823,3118,3507,3837,4204,4709,5152,5586,6005,6490,6847,7192,7613,7954,8339,8886,9355,9868,10554,11091,11629,12142,12740,13191,13642,14158,14561,14934,15356,15673,15977,16247,16517,16685,16830,16978,17093,17223,17394,17548,17723,17961,18176,18407,18657,19000,19298,19617,20047,20404,20773,21255,21645,22046,22536,22931,23347,23786,24326,24745,25202,25748,26213,26656,27219,27645,28074,28639,29111,29534,29995,30535,30957,31406,31911,32297,32685,33148,33520,33872,34221,34634,34963,35275,35640,35921,36186,36505,36741,36976,37242,37446,37612,37796,37972,38127,38242,38372,38483,38556,38630,38660,38688,38684,38671,38658,38616,38541,38468,38382,38246,38122,37980,37762,37564,37344,37030,36739,36413,36040,35502,34999,34430,33607,32854,32012,30836,29799,28698,27183,25866,24440,22901,20889,19187,17429,15157,13294,11434,9200,7690,6426,5300,4120,3309,2610,1907,1457,1052,647,417,217,67,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
210,224,232,240,266,280,291,283,300,288,289,274,274,296,307,318,367,406,461,540,624,762,973,1135,1319,1534,1873,2151,2457,2865,3201,3520,3946,4327,4724,5265,5722,6147,6562,7074,7459,7838,8305,8716,9156,9785,10313,10876,11548,12071,12612,13087,13672,14075,14460,14921,15250,15566,15951,16207,16445,16633,16803,16914,17002,17119,17228,17342,17520,17685,17863,18117,18332,18560,18806,19149,19454,19780,20219,20581,20958,21429,21811,22193,22687,23097,23488,23901,24430,24872,25288,25826,26244,26665,27220,27679,28106,28678,29107,29559,29992,30531,30945,31347,31846,32233,32619,33111,33461,33807,34125,34524,34821,35102,35437,35697,35955,36264,36485,36707,36962,37119,37274,37420,37583,37704,37816,37939,38031,38085,38166,38177,38175,38170,38162,38131,38107,38032,37945,37860,37724,37597,37446,37228,37037,36816,36511,36230,35906,35540,35009,34510,33952,33150,32415,31591,30445,29470,28387,26910,25608,24223,22723,20758,19093,17378,15149,13326,11477,9255,7743,6451,5358,4161,3377,2678,1968,1503,1106,710,440,262,96,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
62,78,76,83,101,112,122,135,134,176,196,233,238,285,303,351,389,437,486,562,641,743,901,1068,1255,1464,1742,1975,2205,2508,2771,3047,3429,3746,4080,4557,4977,5425,5885,6419,6824,7179,7616,7962,8360,8880,9348,9845,10514,11066,11617,12146,12760,13204,13617,14122,14511,14888,15336,15666,15969,16235,16508,16670,16792,16891,16958,17028,17132,17226,17332,17488,17630,17794,17982,18279,18537,18821,19213,19540,19887,20350,20697,21080,21546,21949,22375,22792,23356,23808,24249,24821,25254,25699,26287,26741,27188,27763,28230,28694,29166,29736,30187,30632,31168,31596,32007,32517,32913,33300,33664,34128,34464,34787,35176,35481,35780,36123,36392,36657,36940,37129,37321,37497,37668,37840,37958,38111,38222,38289,38345,38397,38413,38407,38397,38372,38340,38282,38208,38133,38004,37877,37731,37525,37332,37117,36800,36523,36199,35829,35295,34809,34260,33462,32722,31886,30705,29685,28614,27092,25769,24382,22893,20912,19271,17531,15288,13456,11620,9366,7849,6531,5400,4202,3382,2689,1972,1507,1103,702,437,247,84,27,29,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,g
336,351,361,359,349,341,336,332,326,347,352,366,389,429,462,512,576,649,753,910,1061,1231,1476,1713,1975,2284,2664,3010,3322,3705,4056,4408,4888,5301,5736,6269,6685,7088,7447,7899,8243,8621,9155,9634,10150,10815,11353,11888,12539,13026,13481,13900,14381,14742,15076,15474,15780,16054,16348,16536,16693,16804,16893,16969,17047,17164,17273,17416,17609,17788,17979,18257,18511,18786,19073,19476,19820,20190,20665,21031,21390,21857,22235,22627,23141,23555,23967,24375,24926,25319,25730,26249,26652,27079,27605,28033,28456,29012,29436,29856,30295,30812,31213,31592,32075,32459,32843,33305,33655,33982,34297,34662,34972,35245,35576,35834,36098,36374,36580,36771,36977,37134,37285,37431,37577,37700,37806,37909,37974,38013,38043,38054,38053,38045,38028,37992,37945,37871,37805,37709,37553,37430,37247,37058,36855,36644,36317,36047,35711,35327,34799,34295,33740,32950,32216,31406,30277,29308,28218,26771,25490,24122,22662,20752,19136,17450,15262,13477,11667,9445,7893,6587,5452,4251,3434,2725,2021,1562,1161,738,473,272,125,38,19,17,12,17,3,0,0,0,0,0,0,0,0,0,0,0,b
17,20,42,53,60,82,89,119,123,131,135,140,131,142,144,162,200,234,270,314,342,372,414,458,508,569,663,768,898,1102,1288,1497,1794,2073,2388,2813,3166,3511,3864,4325,4740,5177,5726,6137,6546,7012,7366,7732,8207,8642,9108,9613,10285,10849,11390,12080,12587,13075,13639,14069,14437,14792,15202,15509,15791,16102,16304,16451,16597,16660,16717,16812,16885,16988,17113,17309,17501,17715,18006,18262,18537,18929,19282,19649,20132,20535,20975,21381,21924,22345,22764,23329,23786,24251,24833,25298,25794,26365,26831,27299,27764,28353,28837,29322,29924,30401,30873,31444,31886,32321,32745,33257,33658,34053,34526,34884,35224,35643,35949,36244,36596,36828,37102,37320,37573,37764,37924,38122,38247,38347,38472,38555,38636,38682,38716,38726,38719,38663,38610,38537,38428,38328,38203,38035,37864,37652,37357,37065,36730,36354,35811,35311,34747,33931,33176,32318,31143,30109,28973,27409,26039,24586,23021,20957,19216,17431,15079,13187,11274,9040,7565,6310,5205,4028,3224,2540,1846,1392,1000,591,346,169,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,b
42,51,68,76,78,87,107,122,121,157,165,172,201,243,267,286,353,416,521,671,802,930,1112,1273,1446,1651,1937,2193,2456,2818,3130,3458,3889,4253,4634,5137,5548,5951,6338,6793,7135,7477,7954,8379,8840,9456,9946,10496,11136,11675,12179,12677,13300,13785,14213,14743,15110,15476,15881,16184,16482,16789,17050,17250,17422,17617,17779,17957,18173,18362,18571,18861,19114,19379,19659,20027,20337,20673,21097,21451,21810,22257,22649,23014,23498,23889,24290,24682,25170,25570,25961,26470,26869,27275,27792,28203,28628,29154,29591,30009,30436,30958,31364,31768,32257,32648,33026,33495,33858,34214,34558,34963,35271,35563,35910,36173,36426,36727,36953,37193,37451,37640,37812,37916,38073,38173,38259,38382,38482,38511,38585,38591,38628,38595,38561,38505,38515,38415,38337,38241,38093,37975,37819,37593,37388,37189,36878,36587,36256,35891,35365,34867,34309,33496,32771,31950,30807,29802,28717,27239,25949,24593,23115,21172,19521,17807,15581,13783,11953,9728,8135,6791,5636,4409,3571,2873,2111,1620,1202,768,497,287,106,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,g
35,39,42,46,53,60,67,71,82,98,123,136,152,185,206,230,291,328,382,453,555,652,825,992,1170,1371,1647,1867,2092,2405,2675,2961,3337,3660,4006,4495,4932,5385,5837,6362,6737,7079,7493,7842,8226,8759,9232,9763,10444,11004,11555,12065,12684,13133,13530,14037,14412,14776,15200,15522,15806,16063,16338,16506,16642,16778,16932,17045,17228,17396,17582,17838,18071,18315,18582,18953,19278,19617,20072,20451,20845,21330,21722,22109,22619,23014,23440,23876,24419,24841,25273,25812,26250,26683,27217,27675,28102,28685,29129,29562,30011,30546,30974,31401,31914,32320,32714,33195,33565,33934,34288,34719,35041,35362,35746,36042,36319,36649,36903,37136,37404,37602,37788,37959,38163,38317,38453,38612,38694,38773,38876,38904,38924,38913,38915,38887,38850,38772,38726,38628,38511,38375,38223,38023,37824,37596,37271,36982,36648,36266,35721,35215,34643,33824,33068,32219,31058,30017,28886,27670,26004,24562,23023,20987,19281,17519,15249,13400,11558,9337,7799,6502,5390,4199,3388,2687,1964,1514,1112,696,441,242,84,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
159,166,171,173,172,173,185,191,187,169,172,152,144,128,127,125,129,145,165,193,219,266,304,406,478,593,772,943,1133,1409,1662,1946,2347,2671,2986,3394,3723,4092,4506,5054,5499,5945,6498,6909,7297,7765,8171,8574,9169,9702,10257,10822,11539,12105,12645,13270,13763,14200,14720,15103,15459,15825,16234,16526,16781,17029,17187,17312,17467,17589,17733,17939,18126,18341,18586,18921,19201,19491,19887,20223,20578,21054,21465,21880,22401,22822,23231,23666,24206,24644,25076,25651,26090,26528,27080,27504,27947,28511,28948,29399,29862,30416,30860,31295,31821,32231,32630,33116,33495,33888,34253,34707,35049,35366,35745,36025,36313,36638,36890,37130,37419,37623,37848,38033,38234,38372,38479,38632,38733,38842,38953,39007,39074,39110,39107,39092,39068,38999,38956,38881,38767,38663,38525,38316,38125,37899,37573,37270,36941,36573,36041,35547,34980,34163,33406,32553,31354,30305,29167,27628,26296,24858,23313,21284,19538,17729,15418,13496,11574,9290,7789,6478,5344,4152,3352,2644,1937,1473,1071,651,403,231,74,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,g
336,351,358,362,362,356,345,335,316,288,262,234,203,167,144,122,101,104,110,125,153,179,214,235,293,339,444,559,725,950,1161,1389,1698,1976,2322,2728,3061,3373,3700,4143,4546,4982,5538,5977,6416,6936,7334,7716,8186,8584,9025,9526,10203,10769,11336,12034,12577,13101,13668,14094,14480,14849,15277,15625,15916,16266,16512,16699,16898,17036,17168,17353,17503,17679,17881,18150,18394,18657,18988,19261,19550,19946,20303,20678,21167,21568,21968,22364,22855,23256,23665,24188,24620,25065,25656,26131,26601,27177,27649,28102,28569,29144,29644,30113,30710,31180,31643,32179,32598,33009,33410,33898,34274,34659,35098,35439,35749,36123,36389,36652,36949,37185,37411,37629,37887,38054,38214,38383,38495,38596,38700,38773,38838,38919,38966,38974,38977,38921,38875,38801,38710,38600,38495,38320,38141,37940,37633,37342,37002,36627,36086,35597,35031,34218,33456,32605,31407,30345,29187,27614,26247,24774,23205,21123,19369,17547,15182,13243,11296,9040,7560,6293,5198,4042,3239,2572,1872,1419,1018,616,359,200,56,13,7,7,8,22,4,0,0,0,0,0,0,0,0,0,0,0,b
